FactionID,Name,KnessetNum,StartDate,EndDate,IsCurrent,NumberOfMembers,StatusID,StatusDesc,LastUpdatedDate
926,מרצ,21,2019-04-30T00:00:00,,False,,,,2019-09-24T17:39:48.09
928,יהדות התורה,21,2019-04-30T00:00:00,,False,,,,2019-09-24T17:39:48.09
929,ישראל ביתנו בראשות אביגדור ליברמן,21,2019-04-30T00:00:00,,False,,,,2019-09-24T17:39:48.09
930,כולנו בראשות משה כחלון,21,2019-04-30T00:00:00,,False,,,,2019-09-24T17:39:48.09
931,הליכוד בהנהגת בנימין נתניהו לראשות הממשלה,21,2019-04-30T00:00:00,,False,,,,2019-09-24T17:39:48.09
932,"ש""ס",22,2019-10-03T00:00:00,,False,,,,2020-03-12T12:34:51.35
933,הליכוד בהנהגת בנימין נתניהו לראשות הממשלה,22,2019-10-03T00:00:00,,False,,,,2020-03-12T12:34:51.35
934,העבודה - גשר,22,2019-10-03T00:00:00,,False,,,,2020-03-12T12:34:51.35
935,הבית היהודי - האיחוד הלאומי,22,2019-10-10T00:00:00,,False,,,,2020-03-12T12:34:51.35
936,יהדות התורה והשבת אגודת ישראל - דגל התורה,22,2019-10-03T00:00:00,,False,,,,2020-03-12T12:34:51.35
937,ישראל ביתנו בראשות אביגדור ליברמן,22,2019-10-03T00:00:00,,False,,,,2020-03-12T12:34:51.35
938,כחול לבן,22,2019-10-03T00:00:00,,False,,,,2020-03-12T12:34:51.35
939,המחנה הדמוקרטי,22,2019-10-03T00:00:00,,False,,,,2020-03-12T12:34:51.35
940,"הרשימה המשותפת חד""ש, רע""ם, תע""ל, בל""ד",22,2019-10-03T00:00:00,,False,,,,2020-03-12T12:34:51.35
941,הימין החדש,22,2019-10-10T00:00:00,,False,,,,2020-03-12T12:34:51.35
942,הליכוד,23,2020-03-16T00:00:00,,False,,,,2021-04-03T23:32:21.49
943,"הרשימה המשותפת חד""ש, רע""מ, תע""ל, בל""ד",23,2020-03-16T00:00:00,,False,,,,2021-04-03T23:32:21.49
944,יהדות התורה והשבת אגודת ישראל - דגל התורה,23,2020-03-16T00:00:00,,False,,,,2021-04-03T23:32:21.49
945,ישראל ביתנו בראשות אביגדור ליברמן,23,2020-03-16T00:00:00,,False,,,,2021-04-03T23:32:21.49
946,כחול לבן,23,2020-03-29T00:00:00,,False,,,,2021-04-03T23:32:21.49
947,"ש""ס",23,2020-03-16T00:00:00,,False,,,,2021-04-03T23:32:21.49
948,ימינה,23,2020-03-16T00:00:00,,False,,,,2021-04-03T23:32:21.49
949,העבודה - גשר - מרצ,23,2020-03-16T00:00:00,,False,,,,2020-05-25T13:08:56.863
950,יש עתיד,23,2020-03-29T00:00:00,,False,,,,2020-04-01T15:12:06.71
951,"תל""ם - תנועה לאומית ממלכתית",23,2020-03-29T00:00:00,,False,,,,2020-04-01T15:12:23.83
952,"חה""כ ע'דיר כמאל מריח",23,2020-03-29T00:00:00,,False,,,,2020-03-31T14:52:05.47
953,"חה""כ פנינה תמנו",23,2020-03-29T00:00:00,,False,,,,2020-03-31T14:52:16.317
954,דרך ארץ,23,2020-03-29T00:00:00,,False,,,,2021-04-03T23:32:21.49
955,"יש עתיד - תל""ם",23,2020-03-29T00:00:00,,False,,,,2021-04-03T23:32:21.49
956,העבודה - מרצ,23,2020-03-23T00:00:00,,False,,,,2020-05-25T13:08:14.237
957,גשר,23,2020-03-23T00:00:00,,False,,,,2021-04-03T23:32:21.49
958,העבודה הישראלית,23,2020-04-06T00:00:00,,False,,,,2021-04-03T23:32:21.49
959,מרצ,23,2020-04-06T00:00:00,,False,,,,2021-04-03T23:32:21.49
960,הבית היהודי,23,2020-07-14T00:00:00,,False,,,,2021-04-03T23:32:21.49
961,הציונות הדתית,24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
962,הליכוד בהנהגת בנימין נתניהו לראשות הממשלה,24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
963,העבודה,24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
964,"הרשימה המשותפת (חד""ש, תע""ל, בל""ד)",24,2021-04-06T00:00:00,,False,,,,2022-09-11T13:53:30.973
965,יהדות התורה והשבת - אגודת ישראל דגל התורה,24,2021-04-06T00:00:00,,False,,,,2022-09-11T12:12:31.823
966,ימינה בראשות נפתלי בנט,24,2021-04-06T00:00:00,,False,,,,2022-09-15T11:57:07.91
967,יש עתיד,24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
968,ישראל ביתנו,24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
969,כחול לבן,24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
970,מרצ,24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
971,"ש""ס",24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
972,תקווה חדשה,24,2021-04-06T00:00:00,,False,,,,2022-09-11T12:12:59.157
973,הרשימה הערבית המאוחדת,24,2021-04-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
974,עתיד אחד,24,2021-06-27T00:00:00,,False,,,,2021-10-13T22:02:16.88
977,הקומוניסטים העברים,1,1949-06-08T00:00:00,,False,,,,2022-01-23T15:10:00
978,סיעה בלתי תלויה באחדות העבודה,2,1953-01-20T00:00:00,,False,,,,2021-12-21T21:51:10.63
979,סיעת השמאל,2,1952-02-20T00:00:00,,False,,,,2022-01-23T15:10:00
980,אגודת ישראל - פועלי אגודת ישראל,3,1955-11-03T00:00:00,,False,,,,2021-12-21T21:51:24.79
981,מפלגה דתית לאומית,3,1957-01-22T00:00:00,,False,,,,2021-12-21T21:51:52.057
982,הפועל המזרחי - המזרחי,3,1955-10-31T00:00:00,,False,,,,2022-01-23T15:10:00
983,"חה""כ יונה כסה",5,1964-12-22T00:00:00,,False,,,,2022-01-23T15:10:00
984,"חה""כ דוד בן גוריון",6,1968-01-23T00:00:00,,False,,,,2022-01-23T15:10:00
985,מערך,6,1965-11-22T00:00:00,,False,,,,2021-12-21T21:52:23.613
986,מפלגת העבודה הישראלית,6,1968-01-23T00:00:00,,False,,,,2021-12-21T21:52:30.18
987,הסיעה הדרוזית הישראלית,6,1967-04-11T00:00:00,,False,,,,2022-01-23T15:10:00
988,קידמה ופיתוח,6,1967-01-01T00:00:00,,False,,,,2021-12-21T21:53:09.617
989,שיתוף ואחווה,6,1967-01-01T00:00:00,,False,,,,2021-12-21T21:53:18.873
990,שיתוף ופיתוח,6,1966-07-05T00:00:00,,False,,,,2021-12-21T21:53:26.957
991,"חה""כ אבנר-חי שאקי",7,1973-05-22T00:00:00,,False,,,,2022-01-23T15:10:00
992,"חה""כ מאיר אביזוהר",7,1972-04-25T00:00:00,,False,,,,2022-01-23T15:10:00
993,"חה""כ שלום כהן",7,1972-01-04T00:00:00,,False,,,,2022-01-23T15:10:00
994,מחנה רדיקלי ישראלי,7,1973-07-03T00:00:00,,False,,,,2021-12-21T21:55:59.38
995,"חה""כ אריה לובה אליאב",8,1975-04-29T00:00:00,,False,,,,2021-12-21T21:56:06.113
996,"חה""כ בנימין הלוי",8,1975-03-18T00:00:00,,False,,,,2021-12-21T21:56:14.337
997,"חה""כ מרדכי בן-פורת",8,1977-03-15T00:00:00,,False,,,,2022-01-23T15:10:00
998,יעד - תנועה לזכויות האזרח,8,1975-06-03T00:00:00,,False,,,,2022-01-23T15:10:00
999,מפלגת פועלים מאוחדת,8,1977-04-10T00:00:00,,False,,,,2021-12-21T21:57:42.237
1000,מרכז חופשי,8,1976-10-26T00:00:00,,False,,,,2021-12-21T21:57:52.567
1001,סיעה סוציאל-דמוקרטית,8,1976-01-27T00:00:00,,False,,,,2021-12-21T21:58:39.587
1002,סיעה סוציאליסטית עצמאית,8,1976-02-03T00:00:00,,False,,,,2021-12-21T21:58:47.293
1003,קידמה ופיתוח,8,1976-06-08T00:00:00,,False,,,,2021-12-21T21:58:52.917
1004,"ר""ץ",8,1976-01-27T00:00:00,,False,,,,2021-12-21T21:58:59.093
1005,הסיעה לבדואים וכפריים,8,1977-01-04T00:00:00,,False,,,,2022-01-23T15:10:00
1006,"חה""כ בנימין הלוי",9,1981-03-10T00:00:00,,False,,,,2022-01-23T15:10:00
1007,"חה""כ יגאל ידין",9,1981-03-10T00:00:00,,False,,,,2022-01-23T15:10:00
1008,"חה""כ יוסף תמיר",9,1981-05-11T00:00:00,,False,,,,2022-01-23T15:10:00
1009,"חה""כ יצחק יצחקי",9,1980-10-14T00:00:00,,False,,,,2022-01-23T15:10:00
1010,"חה""כ מרדכי אלגרבלי",9,1980-02-05T00:00:00,,False,,,,2022-01-23T15:10:00
1011,"חה""כ משה דיין",9,1977-07-05T00:00:00,,False,,,,2022-01-23T15:10:00
1012,"חה""כ משה שמיר",9,1979-05-15T00:00:00,,False,,,,2022-01-23T15:10:00
1013,"חה""כ שמואל תמיר",9,1981-03-17T00:00:00,,False,,,,2022-01-16T14:00:00
1014,מפלגת האיחוד לקידום ולחינוך החברה בישראל,9,1981-05-19T00:00:00,,False,,,,2022-01-23T15:10:00
1015,פיתוח ושלום,9,1978-02-28T00:00:00,,False,,,,2021-12-21T22:00:30.167
1016,רשימה ממלכתית,9,1981-05-19T00:00:00,,False,,,,2021-12-21T22:00:37.467
1017,"רפ""י - הרשימה הממלכתית",9,1981-01-26T00:00:00,,False,,,,2022-01-23T15:10:00
1018,שוויון בישראל-פנתרים,9,1980-12-30T00:00:00,,False,,,,2021-12-21T22:00:48.597
1019,גשר - מרכז ציוני דתי,10,1984-05-29T00:00:00,,False,,,,2021-12-21T22:00:53.847
1020,"חה""כ חיים דרוקמן",10,1983-10-10T00:00:00,,False,,,,2022-01-23T15:10:00
1021,"ר""ץ",10,1984-05-14T00:00:00,,False,,,,2021-12-21T22:01:18.79
1022,"רפ""י - הרשימה הממלכתית",10,1983-06-06T00:00:00,,False,,,,2022-01-23T15:10:00
1023,התנועה להתחדשות ציונית חברתית,10,1983-06-06T00:00:00,,False,,,,2022-01-23T15:10:00
1024,"חה""כ רפאל איתן",11,1987-11-16T00:00:00,,False,,,,2022-01-23T15:10:00
1025,"חה""כ שמעון בן-שלמה",11,1988-09-27T00:00:00,,False,,,,2022-01-23T15:10:00
1026,מפלגה לקידום הרעיון הציוני,12,1990-03-15T00:00:00,,False,,,,2021-12-21T22:01:48.053
1027,"חה""כ צ'רלי ביטון",12,1990-12-25T00:00:00,,False,,,,2021-12-21T22:01:53.68
1028,אגודת ישראל,13,1996-04-08T00:00:00,,False,,,,2021-12-21T22:01:59.187
1029,דגל התורה,13,1996-04-08T00:00:00,,False,,,,2021-12-21T22:02:05.167
1030,"חה""כ אפרים גור",13,1996-03-07T00:00:00,,False,,,,2022-01-23T15:10:00
1031,"חה""כ יוסף בא-גד",13,1996-03-12T00:00:00,,False,,,,2022-01-23T15:10:00
1032,"חה""כ יוסף עזרן",13,1996-02-28T00:00:00,,False,,,,2022-01-23T15:10:00
1033,"חה""כ נאוה ארד",13,1996-03-07T00:00:00,,False,,,,2022-01-23T15:10:00
1034,אגודת ישראל,14,1999-02-23T00:00:00,,False,,,,2021-12-21T22:02:44.357
1035,"חה""כ דוד צוקר",14,1999-03-17T00:00:00,,False,,,,2022-01-23T15:10:00
1036,"חה""כ עמנואל זיסמן",14,1999-03-29T00:00:00,,False,,,,2022-01-23T15:10:00
1037,סיעה של ברונפמן וצינקר (סיעה ללא שם),15,1999-07-20T00:00:00,,False,,,,2021-12-21T22:03:00.817
1038,שינוי מפלגת החילונים ומעמד הביניים,16,2005-05-18T00:00:00,,False,,,,2022-01-16T14:00:00
1039,אגודת ישראל,17,2008-12-18T00:00:00,,False,,,,2021-12-21T22:03:13.207
1040,"אח""י - ארץ, חברה, יהדות",17,2008-12-23T00:00:00,,False,,,,2021-12-21T22:03:25.493
1041,דגל התורה,17,2008-12-18T00:00:00,,False,,,,2021-12-21T22:03:31.603
1042,"הבית היהודי מיסודם של המפד""ל",17,2008-12-23T00:00:00,,False,,,,2021-12-21T22:03:36.697
1043,"הבית היהודי מיסודם של המפד""ל והאיחוד הלאומי",17,2008-12-03T00:00:00,,False,,,,2021-12-21T22:03:42.947
1044,העבודה בראשות אהוד ברק,17,2008-12-18T00:00:00,,False,,,,2021-12-21T22:04:30.413
1045,מולדת האיחוד הלאומי,17,2008-12-23T00:00:00,,False,,,,2022-01-23T15:10:00
1046,מימד,17,2008-12-18T00:00:00,,False,,,,2021-12-21T22:04:42.07
1047,העבודה בראשות אהוד ברק,18,2009-02-24T00:00:00,,False,,,,2021-12-21T22:04:47.46
1048,התנועה בראשות ציפי לבני,18,2012-12-03T00:00:00,,False,,,,2021-12-21T22:04:53.557
1049,"חה""כ חיים אמסלם",18,2012-12-03T00:00:00,,False,,,,2022-01-23T15:10:00
1050,"מד""ע - מפלגה דמוקרטית ערבית",18,2012-12-03T00:00:00,,False,,,,2021-12-21T22:05:09.81
1051,עוצמה לישראל,18,2012-11-19T00:00:00,,False,,,,2021-12-21T22:05:17.527
1052,"רע""מ-תע""ל",19,2014-12-08T00:00:00,,False,,,,2021-12-21T22:05:23.513
1053,"רע""מ - רשימת האיחוד הערבי",19,2015-01-22T00:00:00,,False,,,,2022-01-23T15:10:00
1054,"תע""ל - התנועה הערבית להתחדשות",19,2015-01-22T00:00:00,,False,,,,2022-01-23T15:10:00
1055,דגל התורה,20,2019-01-09T00:00:00,,False,,,,2021-12-21T22:05:40.153
1056,אגודת ישראל,20,2019-01-09T00:00:00,,False,,,,2021-12-21T22:05:45.84
1057,"תע""ל – בראשות אחמד טיבי",20,2019-01-09T00:00:00,,False,,,,2021-12-21T22:06:04.357
1058,"אח""י - ארץ, חברה, יהדות",21,2019-06-02T00:00:00,,False,,,,2021-12-21T22:06:10.263
1059,"רע""ם – רשימת האיחוד הערבי",21,2019-06-02T00:00:00,,False,,,,2021-12-21T22:06:15.423
1060,"בל""ד – ברית לאומית דמוקרטית",21,2019-06-02T00:00:00,,False,,,,2021-12-21T22:06:24.017
1061,"חד""ש",21,2019-07-10T00:00:00,,False,,,,2021-12-21T22:06:29.327
1062,"תע""ל",21,2019-07-10T00:00:00,,False,,,,2021-12-21T22:06:34.273
1063,אגודת ישראל,21,2019-07-10T00:00:00,,False,,,,2021-12-21T22:06:39.477
1064,דגל התורה,21,2019-07-10T00:00:00,,False,,,,2021-12-21T22:06:45.243
1065,אגודת ישראל,22,2019-12-30T00:00:00,,False,,,,2021-12-21T22:06:50.417
1066,דגל התורה,22,2019-12-30T00:00:00,,False,,,,2021-12-21T22:06:55.61
1067,"חד""ש - חזית דמוקרטית לשלום ושוויון",22,2019-12-30T00:00:00,,False,,,,2021-12-21T22:07:01.61
1068,"בל""ד - ברית לאומית דמוקרטית",22,2019-12-30T00:00:00,,False,,,,2021-12-21T22:07:06.47
1069,"רע""מ - רשימת האיחוד הערבי",22,2019-12-30T00:00:00,,False,,,,2021-12-21T22:07:16.91
1070,"תע""ל - התנועה הערבית לשינוי",22,2019-12-30T00:00:00,,False,,,,2021-12-21T22:07:22.1
1071,אגודת ישראל,23,2020-12-28T00:00:00,,False,,,,2021-12-21T22:07:27.16
1072,דגל התורה,23,2020-12-28T00:00:00,,False,,,,2021-12-21T22:07:33.463
1073,האיחוד הלאומי,23,2021-01-20T00:00:00,,False,,,,2021-12-21T22:07:42.073
1074,הרשימה המשותפת,23,2021-01-28T00:00:00,,False,,,,2021-12-21T22:07:47.54
1075,"רע""מ – רשימת האיחוד הערבי",23,2021-01-28T00:00:00,,False,,,,2021-12-21T22:07:53.933
1076,"תע""ל – התנועה הערבית להתחדשות",23,2021-01-28T00:00:00,,False,,,,2021-12-21T22:08:28.873
1077,ימינה בראשות איילת שקד הבית היהודי – האיחוד הלאומי – הימין החדש,22,2019-10-03T00:00:00,,False,,,,2021-12-29T16:16:09.233
1078,שינוי,16,2006-01-26T00:00:00,,False,,,,2022-01-16T14:00:00
1079,כחול לבן בראשות בנימין גנץ,23,2020-03-16T00:00:00,,False,,,,2022-02-28T13:38:35.957
1080,"ח""כ יחיד - עמיחי שיקלי",24,2022-04-25T00:00:00,,False,,,,2022-07-14T14:17:31.71
1081,עוצמה יהודית,24,2022-07-03T00:00:00,,False,,,,2022-11-10T11:11:27.87
1082,דגל התורה,24,2022-08-15T00:00:00,,False,,,,2022-11-10T11:11:27.87
1083,אגודת ישראל,24,2022-08-15T00:00:00,,False,,,,2022-11-10T11:11:27.87
1084,"נעם - בראשות חה""כ אבי מעוז",24,2022-08-15T00:00:00,,False,,,,2022-11-10T11:11:27.87
1085,המחנה הממלכתי,24,2022-08-15T00:00:00,,False,,,,2022-11-10T11:11:27.87
1086,ביחד,24,2022-08-15T00:00:00,,False,,,,2022-09-06T17:48:00.347
1087,דרך ארץ,24,2022-08-15T00:00:00,,False,,,,2022-11-10T11:11:27.87
1088,תקווה חדשה - אחדות לישראל,24,2022-08-15T00:00:00,,False,,,,2022-11-10T11:11:27.87
1089,"הרשימה המשותפת (חד""ש, בל""ד)",24,2022-09-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
1090,"התנועה הערבית להתחדשות (תע""ל)",24,2022-09-06T00:00:00,,False,,,,2022-11-10T11:11:27.87
1091,ימינה,24,2022-08-15T00:00:00,,False,,,,2022-11-10T11:11:27.87
1092,חופש כלכלי,24,2022-09-15T00:00:00,,False,,,,2022-11-10T11:11:27.87
1095,"סיעת התאחדות הספרדים שומרי תורה תנועתו של מרן הרב עובדיה יוסף זצ""ל",25,2022-11-15T00:00:00,,True,,,,2024-01-08T12:28:35.797
1096,סיעת הליכוד ,25,2022-11-15T00:00:00,,True,,,,2023-11-15T16:14:45.61
1097,סיעת הציונות הדתית (נסגרה),25,2022-11-15T00:00:00,,False,,,,2022-11-27T13:50:32.94
1098,סיעת המחנה הממלכתי ,25,2022-11-15T00:00:00,,True,,,,2024-01-08T12:27:40.33
1099,"סיעת רע""ם",25,2022-11-15T00:00:00,,True,,,,2024-01-08T12:28:42.617
1100,סיעת העבודה,25,2022-11-15T00:00:00,,True,,,,2024-01-08T12:27:47.033
1101,סיעת יהדות התורה,25,2022-11-15T00:00:00,,True,,,,2024-01-08T12:29:55.413
1102,סיעת יש עתיד,25,2022-11-15T00:00:00,,True,,,,2024-01-08T12:29:14.387
1103,"סיעת חד""ש-תע""ל",25,2022-11-15T00:00:00,,True,,,,2024-01-08T12:29:36.497
1104,סיעת ישראל ביתנו,25,2022-11-15T00:00:00,,True,,,,2024-01-08T12:29:21.927
1105,סיעת הציונות הדתית בראשות בצלאל סמוטריץ',25,2022-11-20T00:00:00,,True,,,,2024-01-08T12:27:54.32
1106,סיעת עוצמה יהודית בראשות איתמר בן גביר,25,2022-11-20T00:00:00,,True,,,,2024-01-08T12:28:50.967
1107,סיעת נעם - בראשות אבי מעוז,25,2022-11-20T00:00:00,,True,,,,2024-01-08T12:28:59.497
1108,סיעת הימין הממלכתי,25,2024-03-13T00:00:00,,True,,,,2024-05-21T13:18:52.677
